entity_id,time_index,location,status
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:07.103000+00:00,POINT (13.388 52.526),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:07.104000+00:00,POINT (13.231 52.506),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:07.111000+00:00,POINT (13.383 52.534),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:10.124000+00:00,POINT (13.27 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:10.125000+00:00,POINT (13.388 52.529),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:10.126000+00:00,POINT (13.384 52.534),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:10.128000+00:00,POINT (13.228 52.506),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:11.993000+00:00,POINT (13.388 52.529),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:13.080000+00:00,POINT (13.273 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:13.082000+00:00,POINT (13.389 52.529),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:13.084000+00:00,POINT (13.384 52.531),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:13.085000+00:00,POINT (13.225 52.506),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:16.077000+00:00,POINT (13.276 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:16.080000+00:00,POINT (13.389 52.526),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:16.081000+00:00,POINT (13.222 52.506),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:19.085000+00:00,POINT (13.279 52.54),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:19.087000+00:00,POINT (13.389 52.523),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:19.090000+00:00,POINT (13.385 52.531),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:19.091000+00:00,POINT (13.219 52.506),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:21.983000+00:00,POINT (13.279 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:21.995000+00:00,POINT (13.219 52.506),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:22.081000+00:00,POINT (13.282 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:22.086000+00:00,POINT (13.385 52.534),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:25.078000+00:00,POINT (13.285 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:25.082000+00:00,POINT (13.389 52.517),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:25.083000+00:00,POINT (13.385 52.537),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:28.068000+00:00,POINT (13.288 52.54),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:28.072000+00:00,POINT (13.389 52.514),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:28.075000+00:00,POINT (13.385 52.54),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:28.079000+00:00,POINT (13.219 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:31.101000+00:00,POINT (13.288 52.541),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:31.102000+00:00,POINT (13.389 52.511),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:31.104000+00:00,POINT (13.222 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:31.991000+00:00,POINT (13.288 52.541),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:34.100000+00:00,POINT (13.291 52.541),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:34.101000+00:00,POINT (13.389 52.508),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:34.105000+00:00,POINT (13.225 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:37.071000+00:00,POINT (13.294 52.541),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:37.073000+00:00,POINT (13.389 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:37.075000+00:00,POINT (13.386 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:37.076000+00:00,POINT (13.228 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:40.108000+00:00,POINT (13.297 52.541),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:40.117000+00:00,POINT (13.389 52.502),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:40.122000+00:00,POINT (13.386 52.537),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:40.124000+00:00,POINT (13.231 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:42.017000+00:00,POINT (13.297 52.541),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:43.074000+00:00,POINT (13.389 52.499),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:43.078000+00:00,POINT (13.386 52.534),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:43.080000+00:00,POINT (13.234 52.507),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:46.093000+00:00,POINT (13.389 52.496),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:46.095000+00:00,POINT (13.386 52.531),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:46.099000+00:00,POINT (13.237 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:49.102000+00:00,POINT (13.297 52.542),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:49.104000+00:00,POINT (13.388 52.496),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:49.108000+00:00,POINT (13.386 52.528),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:49.110000+00:00,POINT (13.24 52.507),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:51.999000+00:00,POINT (13.388 52.496),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:52.088000+00:00,POINT (13.294 52.542),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:52.090000+00:00,POINT (13.388 52.493),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:52.092000+00:00,POINT (13.243 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:55.099000+00:00,POINT (13.294 52.543),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:55.101000+00:00,POINT (13.388 52.49),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:55.103000+00:00,POINT (13.246 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:58.088000+00:00,POINT (13.297 52.543),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:58.090000+00:00,POINT (13.388 52.487),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:58.092000+00:00,POINT (13.249 52.507),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:01.095000+00:00,POINT (13.3 52.543),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:01.098000+00:00,POINT (13.388 52.484),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:01.101000+00:00,POINT (13.385 52.528),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:02.018000+00:00,POINT (13.3 52.543),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:04.097000+00:00,POINT (13.388 52.481),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:04.100000+00:00,POINT (13.385 52.528),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:07.107000+00:00,POINT (13.388 52.478),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:07.109000+00:00,POINT (13.385 52.531),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:07.111000+00:00,POINT (13.249 52.508),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:10.091000+00:00,POINT (13.388 52.475),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:10.094000+00:00,POINT (13.385 52.534),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:10.101000+00:00,POINT (13.246 52.508),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:12.022000+00:00,POINT (13.388 52.475),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:12.024000+00:00,POINT (13.385 52.534),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:13.083000+00:00,POINT (13.386 52.534),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:13.088000+00:00,POINT (13.243 52.508),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:16.100000+00:00,POINT (13.387 52.534),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:16.102000+00:00,POINT (13.24 52.508),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:19.090000+00:00,POINT (13.3 52.545),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:19.092000+00:00,POINT (13.389 52.475),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:19.096000+00:00,POINT (13.387 52.531),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:19.098000+00:00,POINT (13.24 52.509),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:22.013000+00:00,POINT (13.387 52.531),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:22.094000+00:00,POINT (13.297 52.545),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:22.096000+00:00,POINT (13.389 52.478),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:22.098000+00:00,POINT (13.387 52.528),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:22.099000+00:00,POINT (13.243 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:25.101000+00:00,POINT (13.294 52.545),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:25.104000+00:00,POINT (13.387 52.525),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:25.106000+00:00,POINT (13.246 52.509),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:28.100000+00:00,POINT (13.389 52.484),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:28.102000+00:00,POINT (13.387 52.522),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:28.105000+00:00,POINT (13.249 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:31.104000+00:00,POINT (13.288 52.545),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:31.106000+00:00,POINT (13.389 52.487),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:31.109000+00:00,POINT (13.387 52.519),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:31.111000+00:00,POINT (13.252 52.509),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:32.005000+00:00,POINT (13.288 52.545),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:34.082000+00:00,POINT (13.389 52.49),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:34.084000+00:00,POINT (13.387 52.516),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:37.094000+00:00,POINT (13.389 52.493),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:37.097000+00:00,POINT (13.387 52.513),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:37.100000+00:00,POINT (13.252 52.51),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:40.094000+00:00,POINT (13.389 52.496),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:40.096000+00:00,POINT (13.387 52.51),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:40.099000+00:00,POINT (13.249 52.51),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:42.054000+00:00,POINT (13.249 52.51),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:43.090000+00:00,POINT (13.389 52.499),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:43.093000+00:00,POINT (13.387 52.507),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:46.123000+00:00,POINT (13.389 52.502),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:46.129000+00:00,POINT (13.249 52.509),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:49.089000+00:00,POINT (13.288 52.545),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:49.091000+00:00,POINT (13.389 52.505),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:52.013000+00:00,POINT (13.249 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:52.024000+00:00,POINT (13.288 52.545),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:52.118000+00:00,POINT (13.288 52.546),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:52.124000+00:00,POINT (13.389 52.508),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:52.127000+00:00,POINT (13.246 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:55.144000+00:00,POINT (13.285 52.546),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:55.145000+00:00,POINT (13.389 52.511),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:55.149000+00:00,POINT (13.243 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:06:58.117000+00:00,POINT (13.282 52.546),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:06:58.118000+00:00,POINT (13.389 52.514),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:06:58.120000+00:00,POINT (13.388 52.507),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:06:58.122000+00:00,POINT (13.24 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:01.134000+00:00,POINT (13.282 52.547),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:01.136000+00:00,POINT (13.388 52.51),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:01.139000+00:00,POINT (13.237 52.509),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:02.040000+00:00,POINT (13.388 52.51),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:04.139000+00:00,POINT (13.285 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:04.141000+00:00,POINT (13.39 52.517),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:04.142000+00:00,POINT (13.234 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:07.118000+00:00,POINT (13.288 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:07.130000+00:00,POINT (13.39 52.514),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:07.132000+00:00,POINT (13.231 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:10.117000+00:00,POINT (13.291 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:10.118000+00:00,POINT (13.39 52.511),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:10.120000+00:00,POINT (13.228 52.509),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:12.050000+00:00,POINT (13.39 52.511),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:13.109000+00:00,POINT (13.294 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:13.110000+00:00,POINT (13.39 52.508),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:13.113000+00:00,POINT (13.225 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:16.111000+00:00,POINT (13.297 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:16.113000+00:00,POINT (13.389 52.508),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:16.116000+00:00,POINT (13.222 52.509),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:19.117000+00:00,POINT (13.3 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:22.029000+00:00,POINT (13.389 52.508),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:22.037000+00:00,POINT (13.222 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:22.121000+00:00,POINT (13.303 52.547),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:22.123000+00:00,POINT (13.389 52.505),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:22.125000+00:00,POINT (13.219 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:25.144000+00:00,POINT (13.306 52.547),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:25.146000+00:00,POINT (13.389 52.502),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:25.148000+00:00,POINT (13.216 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:28.158000+00:00,POINT (13.306 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:28.160000+00:00,POINT (13.389 52.499),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:28.165000+00:00,POINT (13.213 52.509),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:28.171000+00:00,POINT (13.389 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:31.129000+00:00,POINT (13.303 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:31.131000+00:00,POINT (13.389 52.496),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:31.134000+00:00,POINT (13.389 52.507),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:31.139000+00:00,POINT (13.21 52.509),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:32.022000+00:00,POINT (13.389 52.496),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:34.168000+00:00,POINT (13.3 52.548),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:34.177000+00:00,POINT (13.389 52.504),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:34.179000+00:00,POINT (13.207 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:37.183000+00:00,POINT (13.297 52.548),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:37.185000+00:00,POINT (13.388 52.496),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:37.186000+00:00,POINT (13.389 52.501),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:37.188000+00:00,POINT (13.204 52.509),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:40.117000+00:00,POINT (13.389 52.498),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:40.118000+00:00,POINT (13.201 52.509),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:43.179000+00:00,POINT (13.388 52.496),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:43.182000+00:00,POINT (13.389 52.495),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:43.186000+00:00,POINT (13.198 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:46.145000+00:00,POINT (13.297 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:46.147000+00:00,POINT (13.388 52.499),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:46.149000+00:00,POINT (13.389 52.492),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:46.151000+00:00,POINT (13.195 52.509),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:49.141000+00:00,POINT (13.3 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:49.143000+00:00,POINT (13.388 52.502),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:49.147000+00:00,POINT (13.192 52.509),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:49.153000+00:00,POINT (13.389 52.489),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:52.058000+00:00,POINT (13.192 52.509),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:52.144000+00:00,POINT (13.303 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:52.148000+00:00,POINT (13.388 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:52.150000+00:00,POINT (13.389 52.486),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:52.152000+00:00,POINT (13.192 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:55.131000+00:00,POINT (13.306 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:55.133000+00:00,POINT (13.388 52.508),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:55.135000+00:00,POINT (13.389 52.483),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:55.137000+00:00,POINT (13.195 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:07:58.159000+00:00,POINT (13.309 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:07:58.161000+00:00,POINT (13.388 52.511),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:07:58.163000+00:00,POINT (13.198 52.51),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:07:58.167000+00:00,POINT (13.389 52.48),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:01.134000+00:00,POINT (13.312 52.548),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:01.136000+00:00,POINT (13.388 52.514),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:01.138000+00:00,POINT (13.389 52.477),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:01.140000+00:00,POINT (13.201 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:02.029000+00:00,POINT (13.312 52.548),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:02.044000+00:00,POINT (13.389 52.477),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:04.141000+00:00,POINT (13.312 52.549),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:04.144000+00:00,POINT (13.388 52.517),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:04.146000+00:00,POINT (13.204 52.51),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:07.151000+00:00,POINT (13.39 52.477),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:07.156000+00:00,POINT (13.309 52.549),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:07.158000+00:00,POINT (13.388 52.52),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:07.162000+00:00,POINT (13.207 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:10.145000+00:00,POINT (13.306 52.549),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:10.146000+00:00,POINT (13.39 52.48),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:10.151000+00:00,POINT (13.21 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:12.069000+00:00,POINT (13.306 52.549),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:13.152000+00:00,POINT (13.306 52.55),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:13.158000+00:00,POINT (13.39 52.483),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:13.160000+00:00,POINT (13.213 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:16.152000+00:00,POINT (13.309 52.55),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:16.155000+00:00,POINT (13.39 52.486),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:16.157000+00:00,POINT (13.216 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:19.147000+00:00,POINT (13.312 52.55),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:19.151000+00:00,POINT (13.39 52.489),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:19.156000+00:00,POINT (13.219 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:22.069000+00:00,POINT (13.312 52.55),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:22.162000+00:00,POINT (13.312 52.551),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:22.165000+00:00,POINT (13.39 52.492),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:22.168000+00:00,POINT (13.222 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:25.142000+00:00,POINT (13.309 52.551),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:25.145000+00:00,POINT (13.39 52.495),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:25.147000+00:00,POINT (13.225 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:28.149000+00:00,POINT (13.306 52.551),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:28.153000+00:00,POINT (13.228 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:31.139000+00:00,POINT (13.303 52.551),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:31.140000+00:00,POINT (13.389 52.52),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:31.143000+00:00,POINT (13.231 52.51),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:32.094000+00:00,POINT (13.39 52.495),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:34.142000+00:00,POINT (13.3 52.551),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:34.143000+00:00,POINT (13.389 52.517),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:34.146000+00:00,POINT (13.39 52.498),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:34.148000+00:00,POINT (13.234 52.51),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:37.144000+00:00,POINT (13.389 52.514),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:37.146000+00:00,POINT (13.39 52.501),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:37.149000+00:00,POINT (13.237 52.51),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:40.152000+00:00,POINT (13.389 52.511),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:40.155000+00:00,POINT (13.24 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:42.055000+00:00,POINT (13.3 52.551),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:42.064000+00:00,POINT (13.39 52.501),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:43.137000+00:00,POINT (13.297 52.551),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:43.140000+00:00,POINT (13.389 52.508),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:43.144000+00:00,POINT (13.39 52.504),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:43.158000+00:00,POINT (13.243 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:46.154000+00:00,POINT (13.294 52.551),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:08:46.156000+00:00,POINT (13.389 52.505),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:46.160000+00:00,POINT (13.246 52.51),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:46.168000+00:00,POINT (13.39 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:08:49.146000+00:00,POINT (13.291 52.551),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:08:49.148000+00:00,POINT (13.39 52.51),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:08:49.149000+00:00,POINT (13.249 52.51),8
